resourceId,name,rating,position,alternatePositions,pace,shooting,passing,dribbling,defending,physical,skills,weakFoot,playstyleCount,playstyles,goldPlaystyleCount,goldPlaystyles,historicalFc26PopularCount,fc27PopularityScore,matchingFc26EvolutionCount,matchingFc26Evolutions,club,league,isBigClub,isTopLeague,prelaunchPriceSnapshot,launchPriceReference
224422,Jérémie Boga,78,CAM,ST,85,72,73,84,48,68,4,3,5,Finesse Shot | Acrobatic | Gamechanger | Rapid | Quick Step,0,,0,,12,Intro to Evolutions | Club Member Reward | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Juventus,Serie A Enilive,false,false,500,250
247172,Jhon Durán,78,ST,,80,81,62,75,34,80,3,2,1,Precision Header,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,SL Benfica,Liga Portugal,false,false,500,500
273463,João Gomes,78,CDM,CM,54,66,74,75,76,76,3,3,0,,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Aston Villa,Premier League,false,true,500,500
277225,Jon Martín,78,CB,,68,31,57,67,78,77,2,3,2,Anticipate | Aerial Fortress,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Real Sociedad,LALIGA EA SPORTS,false,false,500,1000
245211,Jordan Teze,78,RB,RM | CM | RW,76,55,71,73,76,78,2,2,2,Block | Anticipate,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,AS Monaco,Ligue 1 McDonald's,false,false,500,250
267314,Jordyn Bloomer,78,GK,,77,75,68,80,45,76,1,2,0,,0,,0,,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,Rac. Louisville,NWSL,false,false,500,750
235947,Juan Brunetta,78,CAM,LW | ST | CM,71,75,82,75,50,64,4,3,2,Gamechanger | Long Ball Pass,0,,0,,16,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Club Tigres,Liga BBVA MX,false,false,500,
247724,Julia Grosso,78,CM,CAM | CDM,75,67,78,79,70,58,3,4,1,Incisive Pass,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Chicago Stars FC,NWSL,false,false,500,750
265893,Julie Pasquereau,78,CB,,54,38,64,59,79,81,2,3,2,Block | Intercept,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,FC Nantes,Arkema PL,false,false,500,500
255434,Julio César Enciso,78,CAM,ST,78,74,72,83,33,53,3,3,1,Technical,0,,0,,16,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Ipswich,Premier League,false,true,500,
75178,Justine Rouquet,78,LM,LW,85,75,72,81,54,58,4,2,1,Rapid,0,,0,,12,Intro to Evolutions | Intro to Training Camp EVOs II | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Montpellier,Arkema PL,false,false,500,
267332,Kate Del Fava,78,CB,,72,49,69,71,80,74,3,3,1,Aerial Fortress,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Utah Royals FC,NWSL,false,false,500,750
265042,Katharina Piljić,78,CM,CDM,46,72,77,75,74,73,3,4,1,Long Throw,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,VfL Wolfsburg,GPFBL,false,false,500,500
267321,Katie Atkinson,78,GK,,77,77,73,79,40,78,1,2,1,Deflector,0,,0,,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,Chicago Stars FC,NWSL,false,false,500,500
244059,Katja Snoeijs,78,ST,CAM | RM | CM,81,79,66,77,43,67,3,3,0,,0,,0,,16,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Ajax,Nederland Vrouwen Liga,false,false,500,500
255009,Kenneth Taylor,78,CM,CDM,69,77,78,80,67,69,3,5,2,Pinged Pass | Tiki Taka,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Latium,Serie A Enilive,false,false,500,750
216266,Kenny Tete,78,RB,RM,73,48,69,73,78,75,2,2,2,Jockey | Long Throw,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Fulham,Premier League,false,true,500,500
206585,Kepa,78,GK,,77,77,82,80,47,76,1,4,0,,0,,0,,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,Arsenal,Premier League,false,true,750,1500
275923,Kiko Seike,78,RM,RW,75,73,76,78,59,67,3,3,3,Finesse Shot | Low Driven Shot | Rapid,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Brighton,Barclays WSL,false,false,500,500
265274,Kirsty Hanson,78,ST,LM | LW | CAM,81,79,73,78,55,76,4,5,4,Low Driven Shot | Pinged Pass | Anticipate | Rapid,0,,0,,13,Intro to Evolutions | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Spurs,Barclays WSL,false,false,500,500
242000,Konstantinos Mavropanos,78,CB,,71,56,54,58,78,79,2,3,3,Intercept | Aerial Fortress | Bruiser,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,West Ham,EFL Championship,false,false,500,500
267386,Kristen McNabb,78,CB,,77,49,72,74,80,69,2,3,0,,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,San Diego Wave,NWSL,false,false,500,500
252064,Ladislav Krejčí,78,CB,,71,68,68,68,76,84,3,3,2,Pinged Pass | Bruiser,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Wolves,EFL Championship,false,false,500,10000
73023,Larissa Mühlhaus,78,ST,CAM,78,79,70,73,53,74,2,2,1,Enforcer,0,,0,,16,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Frankfurt,GPFBL,false,false,500,500
256115,Lazar Samardžić,78,CAM,CM,71,74,75,79,61,57,4,3,2,Dead Ball | Tiki Taka,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Bergamo Calcio,Serie A Enilive,false,false,500,500
269087,Leny Yoro,78,CB,,69,41,60,65,79,73,2,3,1,Slide Tackle,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Man Utd,Premier League,true,true,500,500
224294,Lewis Cook,78,CDM,RB | CM,68,63,76,77,75,70,3,4,0,,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,AFC Bournemouth,Premier League,false,true,500,500
76326,Lilly Reale,78,LB,,71,58,73,75,76,76,2,3,3,Whipped Pass | Bruiser | Enforcer,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Boston Legacy FC,NWSL,false,false,500,500
272926,Lucas Bergvall,78,CM,CAM | CDM,74,68,77,78,72,71,3,3,1,Long Throw,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Spurs,Premier League,false,true,500,5000
254579,Lucas Da Cunha,78,CDM,CM,77,72,76,81,75,59,3,3,4,Power Shot | Tiki Taka | Jockey | Technical,0,,0,,12,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Como,Serie A Enilive,false,false,500,2500
268470,Lúcia Alves,78,LM,LB | LW,75,62,77,78,68,62,3,3,2,Long Ball Pass | Technical,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,SL Benfica,Liga Portugal Feminino,false,false,500,500
176580,Luis Suárez,78,ST,CAM,51,81,74,76,41,75,3,4,3,Low Driven Shot | Gamechanger | Enforcer,0,,0,,16,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Inter Miami CF,MLS,false,false,500,750
258885,Luiz Júnior,78,GK,,78,77,70,78,30,78,1,3,2,Far Throw | Cross Claimer,0,,0,,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,Villarreal CF,LALIGA EA SPORTS,false,false,750,1000
189908,Łukasz Skorupski,78,GK,,78,74,68,79,51,78,1,3,2,Far Throw | Cross Claimer,0,,0,,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,Bologna,Serie A Enilive,false,false,500,500
241187,Lutsharel Geertruida,78,CB,RB | CDM | RM,70,62,70,75,78,77,2,3,3,Pinged Pass | Jockey | Intercept,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,PSV,Eredivisie,false,false,500,500
242879,Maarten Vandevoordt,78,GK,,80,77,82,78,55,76,1,3,3,Far Throw | Footwork | Cross Claimer,0,,0,,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,RB Leipzig,Bundesliga,false,false,750,500
76332,Maddie Dahlien,78,LM,LW,67,67,76,76,64,72,3,3,0,,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Seattle Reign,NWSL,false,false,500,250
243830,Mailson,78,GK,,76,78,75,79,35,77,1,2,2,Far Throw | Cross Claimer,0,,0,,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,Al Taawoun,ROSHN Saudi League,false,false,750,2500
272127,Maite Zubieta,78,CM,CB | CDM,68,68,76,78,72,69,3,3,1,Long Ball Pass,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Atlético de Madrid,Liga F Moeve,false,false,500,750
74463,Marc Bernal,78,CDM,CM,71,62,73,77,73,79,3,3,3,Tiki Taka | Intercept | First Touch,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,FC Barcelona,LALIGA EA SPORTS,true,false,500,4000
272600,Marc Casadó,78,CDM,CM,59,64,72,77,76,63,3,4,2,First Touch | Press Proven,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,RC Deportivo,LALIGA EA SPORTS,false,false,500,500
235945,Marc Roca,78,CDM,CM,55,66,75,74,76,73,3,3,0,,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Real Betis,LALIGA EA SPORTS,false,false,500,750
235467,Marcelino Moreno,78,CAM,ST,87,73,75,81,53,67,5,2,5,Low Driven Shot | Gamechanger | Incisive Pass | Technical | Quick Step,0,,0,,11,Intro to Evolutions | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Lanús,LPF,false,false,500,750
188350,Marco Reus,78,CAM,CM | CDM,53,81,81,79,52,61,4,4,4,Finesse Shot | Chip Shot | Gamechanger | First Touch,0,,0,,13,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,LA Galaxy,MLS,false,false,500,500
277797,Marcos Leonardo,78,ST,CAM,77,77,60,73,27,66,3,3,3,Chip Shot | Precision Header | Gamechanger,0,,0,,16,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Ajax,Eredivisie,false,false,500,500
227092,Martina Piemonte,78,ST,,75,79,63,75,41,73,3,3,4,Acrobatic | Low Driven Shot | First Touch | Press Proven,0,,0,,13,Intro to Evolutions | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Roma,Calcio A Femminile,false,false,500,
224041,Marvin Schwäbe,78,GK,,76,74,77,81,47,78,1,3,3,Long Ball Pass | Far Throw | Footwork,0,,0,,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,1. FC Köln,Bundesliga,false,false,750,500
233064,Mason Mount,78,CAM,LM | CM | LW,66,76,80,79,62,61,3,4,0,,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Man Utd,Premier League,true,true,500,500
268421,Mathys Tel,78,LM,LW | ST | CAM,86,80,70,79,29,64,4,4,1,Finesse Shot,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Spurs,Premier League,false,true,500,1000
276048,Matias Fernandez-Pardo,78,ST,LM | LW,91,77,70,82,43,76,3,3,3,Chip Shot | Press Proven | Quick Step,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Newcastle Utd,Premier League,false,true,500,500
228819,Matías Vargas,78,LM,ST | CAM | LW,87,73,71,80,40,68,4,2,2,Finesse Shot | Technical,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Club Atlético Gimnasia y Esgrima,LPF,false,false,500,250
259584,Matteo Ruggeri,78,LB,LM,78,61,74,71,73,75,3,2,1,Whipped Pass,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Aston Villa,Premier League,false,true,500,750
246646,Maxence Caqueret,78,CDM,CM | CAM,72,67,77,80,75,63,3,3,2,Incisive Pass | Pinged Pass,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Como,Serie A Enilive,false,false,500,500
